index,country,iso3Code,year,Armed forces (% labor force),government  consumption exp (% of GDP),Population density,"Population, total","Unemployment, total (% of total labor force) (modeled ILO estimate)",immigration_100k
1167,Palau,PLW,2018,0,32.77564334,38.72608696,17814,0,0
1168,Palau,PLW,2019,0,33.77721225,38.69130435,17798,0,0
1169,Palau,PLW,2022,0,36.34192021,38.60652174,17759,0,0
1170,Palau,PLW,2023,0,36.34192021,38.60652174,17727,0,0
1171,Panama,PAN,2015,1.17652269,9.860272771,53.42734754,3960035,4.335,0.7575690618896046
1172,Panama,PAN,2016,1.142792581,10.51224804,54.35895845,4029086,4.717,0.4963904965046663
1173,Panama,PAN,2017,1.325885258,10.90105261,55.29825958,4098707,5.338,0.8539278362664129
1174,Panama,PAN,2018,1.266005844,10.97970477,56.18576436,4167860,5.161,0.8397594928812389
1175,Panama,PAN,2019,1.317412714,11.12484455,57.08681585,4234700,6.256,1.53493754
1176,Panama,PAN,2020,1.334335356,14.73763025,57.87626045,4293261,14.663,0.46584635781518985
1177,Panama,PAN,2021,1.334335356,13.74370861,58.57919925,4345405,10.177,2.7615377623029382
1178,Panama,PAN,2022,1.334335356,12.79287898,59.32559989,4400773,8.086,1.3633968396006793
1179,Panama,PAN,2023,1.334335356,12.18781625,59.32559989,4458759,6.544,1.2335270867970212
1180,Papua New Guinea,PNG,2015,0.068520915,0,19.30673056,8743246,2.503,0.057186998970405266
1181,Papua New Guinea,PNG,2016,0.125423129,0,19.7891578,8961718,2.472,0.055792873643201006
1182,Papua New Guinea,PNG,2017,0.134615818,0,20.26832575,9178714,2.569,0
1183,Papua New Guinea,PNG,2018,0.116929623,0,20.74485051,9394513,2.635,0
1184,Papua New Guinea,PNG,2021,0.122872916,0,22.1103564,10012896,3.003,0
1185,Papua New Guinea,PNG,2022,0.122872916,0,22.53051495,10203169,2.689,0
1186,Papua New Guinea,PNG,2023,0.122872916,0,22.53051495,10389635,2.661,0
1187,Paraguay,PRY,2015,0.870935563,11.80317505,15.50239869,6159103,4.556,0.2435419573272277
1188,Paraguay,PRY,2016,0.830039539,11.36299067,15.72898565,6249126,5.255,0.4000559438231842
1189,Paraguay,PRY,2017,0.852352635,11.10767878,15.95434181,6338660,6.138,0.7888102532711961
1190,Paraguay,PRY,2018,0.888593953,11.5202343,16.17765417,6427382,6.217,0.7779217105813844
1191,Paraguay,PRY,2019,0.869678915,11.94626871,16.39833375,6515058,6.595,1.381415176963889
1192,Paraguay,PRY,2020,0.883789054,12.64447284,16.62154291,6603739,7.548,0.227144047
1193,Paraguay,PRY,2021,0.883789054,12.01363169,16.82401712,6684182,7.311,0.29921387538520045
1194,Paraguay,PRY,2022,0.883789054,11.85912696,17.07135966,6760464,6.755,0.4437565232208914
1195,Paraguay,PRY,2023,0.883789054,12.01834975,17.07135966,6844146,5.794,0.5113859347828056
1196,Peru,PER,2015,0.942774259,12.96557338,23.795,30457600,3.272,1.8057890313090985
1197,Peru,PER,2016,0.932723922,13.1636888,24.11444844,30866494,3.741,1.4416927299874096
1198,Peru,PER,2017,0.895470991,13.2122752,24.47237266,31324637,3.691,1.3407976603208522
1199,Peru,PER,2018,0.871766416,13.07744249,24.9199875,31897584,3.492,1.7242685214027496
1200,Peru,PER,2019,0.84947529,13.24437259,25.35101797,32449303,3.379,1.5562737973139207
1201,Peru,PER,2020,0.937060216,15.81810304,25.65513984,32838579,7.179,0.7765256834042666
1202,Peru,PER,2021,0.937060216,13.74826385,25.90303281,33155882,5.097,2.0358378643041375
1203,Peru,PER,2022,0.937060216,13.37195833,26.15268594,33475438,3.85,1.9865311396373664
1204,Peru,PER,2023,0.937060216,13.67366698,26.15268594,33845617,4.899,2.2159442388064607
1205,Philippines,PHL,2015,0.385093436,10.91164166,353.1978133,105312992,3.068,48.27989313987015
1206,Philippines,PHL,2016,0.375373358,11.2579676,357.969343,106735719,2.695,39.20899244609951
1207,Philippines,PHL,2017,0.353622358,11.32336631,362.6109032,108119693,2.552,37.82844629
1208,Philippines,PHL,2018,0.348195123,12.04278365,367.1237448,109465287,2.338,32.01471531335774
1209,Philippines,PHL,2019,0.34240545,12.46775443,371.6157997,110804683,2.237,25.09821719358197
1210,Philippines,PHL,2020,0.36912213,15.26145459,375.8971862,112081264,2.522,9.787541296821919
1211,Philippines,PHL,2021,0.36912213,15.57919471,379.3170004,113100950,3.398,15.932669000569843
1212,Philippines,PHL,2022,0.36912213,15.04367422,382.2126237,113964338,2.598,19.392031215940552
1213,Philippines,PHL,2023,0.36912213,14.24917813,382.2126237,114891199,2.222,23.470030981224244
1214,Poland,POL,2015,0.941785187,17.90503127,124.0615696,37986412,7.475,2.566707274169511
1215,Poland,POL,2016,0.970320591,17.8215503,124.008253,37970087,6.141,2.633652116730731
1216,Poland,POL,2017,1.034711202,17.56684074,124.0237304,37974826,4.867,2.6201568375849833
1217,Poland,POL,2018,1.067130367,17.46965315,124.0315838,37974750,3.835,2.3963291397573387
1218,Poland,POL,2019,1.028204912,17.81830817,124.0255954,37965475,3.267,2.396914565141092
1219,Poland,POL,2020,1.03218692,18.83716216,123.8005749,37899070,3.155,1.1082066129854902
1220,Poland,POL,2021,1.03218692,18.52315107,120.8152859,36981559,3.268,1.8252340308314208
1221,Poland,POL,2022,1.03218692,18.11912863,120.2971316,36821749,2.811,1.3850509925533414
1222,Poland,POL,2023,1.03218692,18.99321204,120.2971316,36687353,2.743,1.458268193946835
1223,Portugal,PRT,2015,1.416408515,17.88256958,113.0725196,10358076,12.447,8.013071153368637
1224,Portugal,PRT,2016,1.438698598,17.5981689,112.7163842,10325452,11.068,8.328933203117888
1225,Portugal,PRT,2017,0.996759764,17.22324424,112.4418158,10300300,8.869,7.669679523897361
1226,Portugal,PRT,2018,0.998874378,16.99257122,112.261936,10283822,6.994,8.411269662193686
1227,Portugal,PRT,2019,0.990699994,16.98814389,112.2885828,10286263,6.464,8.263448056889077
1228,Portugal,PRT,2020,1.012033467,18.92242906,112.406676,10297081,6.801,5.438434445645324
1229,Portugal,PRT,2021,1.012033467,18.65580966,113.1135105,10361831,6.577,8.589215554664035
1230,Portugal,PRT,2022,1.012033467,17.44722609,113.9049578,10434332,6.011,8.385778792547525
1231,Portugal,PRT,2023,1.012033467,16.87684527,113.9049578,10578174,6.509,9.453427406280138
1232,Puerto Rico,PRI,2022,0,7.024739537,363.0341601,3220113,6,0
1233,Qatar,QAT,2015,0.670160969,20.22727947,204.0519582,2344557,0.17,0
1234,Qatar,QAT,2016,1.149765822,19.5437309,215.5885988,2477113,0.15,0
1235,Qatar,QAT,2017,1.144913824,17.61143004,221.5683203,2545820,0.14,0
1236,Qatar,QAT,2018,1.10648617,16.28098884,224.6069626,2580734,0.11,0
1237,Qatar,QAT,2019,1.11604312,18.46358929,229.6481288,2638657,0.1,0
1238,Qatar,QAT,2020,1.068427954,21.95535214,243.1808529,2794148,0.14,0.17894542450865164
1239,Qatar,QAT,2021,1.068427954,16.64894479,218.0078329,2504910,0.14,0
1240,Qatar,QAT,2022,1.068427954,12.87673821,231.2735422,2657333,0.13,0
1241,Qatar,QAT,2023,1.068427954,12.87673821,231.2735422,2656032,0.13,0
1242,Romania,ROU,2015,1.75219817,13.94139291,86.12489569,19815616,6.812,5.929666784015193
1243,Romania,ROU,2016,1.760709438,15.30894098,85.63224531,19702267,5.901,6.928136746903288
1244,Romania,ROU,2017,1.471953847,15.69755358,85.13871262,19588715,4.927,5.002880485013948
1245,Romania,ROU,2018,1.490212798,16.78121935,84.63999478,19473970,4.187,4.133723118603962
1246,Romania,ROU,2019,1.487785283,17.56188844,84.19527121,19371648,3.912,3.458662887122458
1247,Romania,ROU,2020,1.522049925,18.90679146,83.73283206,19265250,5.035,1.7129287188071787
1248,Romania,ROU,2021,1.522049925,17.8253216,83.11047896,19122059,5.59,3.190033039852037
1249,Romania,ROU,2022,1.522049925,16.73578754,82.79077712,19048502,5.614,2.519883191
1250,Romania,ROU,2023,1.522049925,17.13875008,82.79077712,19059479,5.589,2.439730907649679
1251,Russian Federation,RUS,2015,1.974444304,17.76538922,8.832012222,144640716,5.615,1.465700709
1252,Russian Federation,RUS,2016,1.924897898,18.46591938,8.854894739,145015460,5.591,1.6549959569827934
1253,Russian Federation,RUS,2017,1.939121067,18.21680865,8.871857687,145293260,5.238,1.5726813480542732
1254,Russian Federation,RUS,2018,1.941951931,17.71037832,8.878259765,145398106,4.871,1.4683822635213695
1255,Russian Federation,RUS,2019,1.966188216,18.10136641,8.881629457,145453291,4.513,1.5572009298847695
1256,Russian Federation,RUS,2020,1.979579912,19.97100079,8.868919885,145245148,5.62,0.9570027082763549
1257,Russian Federation,RUS,2021,1.979579912,17.11891786,8.838487574,144746762,4.749,1.3817234820078395
1258,Russian Federation,RUS,2022,1.979579912,17.17706823,8.807356534,144236933,3.867,1.126618520098455
1259,Russian Federation,RUS,2023,1.979579912,18.47308268,8.807356534,143826130,3.076,1.2306525942121922
1260,Rwanda,RWA,2015,0.841890752,13.84978799,471.8290231,11640022,11.838,3.0498224144249897
1261,Rwanda,RWA,2016,0.819474651,15.06789951,483.1448318,11919183,11.801,3.0622904271207183
1262,Rwanda,RWA,2017,0.797518669,15.00748324,494.6112687,12202060,11.875,2.8273914404616924
1263,Rwanda,RWA,2018,0.775239987,14.74766018,506.2017025,12487996,10.759,3.643498924887548
1264,Rwanda,RWA,2019,0.776771082,15.81655879,517.8801378,12776103,11.236,4.265776504776143
1265,Rwanda,RWA,2020,0.702629944,16.38345388,529.6245237,13065837,11.829,2.2577964197777765
1266,Rwanda,RWA,2021,0.702629944,16.9578848,541.3563032,13355260,15.775,5.316257414681556
1267,Rwanda,RWA,2022,0.702629944,17.03281782,553.3453587,13651030,15.084,7.545218199652334
1268,Rwanda,RWA,2023,0.702629944,16.55205961,553.3453587,13954471,12.352,7.273654443797977
1269,Samoa,WSM,2015,0,15.19436205,71.30106007,201782,8.9,0
1270,San Marino,SMR,2017,0,19.86710885,563.75,33825,0,0
1271,San Marino,SMR,2020,0,21.61980928,579.5,34770,0,0
1272,San Marino,SMR,2021,0,18.4723389,570.8666667,34252,0,0
1273,Sao Tome and Principe,STP,2022,0,0,235.734375,226305,8.992,0
1274,Sao Tome and Principe,STP,2023,0,0,235.734375,230871,9.071,0
1275,Saudi Arabia,SAU,2015,1.884033999,29.32163504,13.87008452,29816382,5.6,0.5198484510964476
1276,Saudi Arabia,SAU,2016,1.783145791,25.01029029,14.39937758,30954198,5.6,0.5491985287423696
1277,Saudi Arabia,SAU,2017,1.842799007,23.53315456,14.41014984,30977355,5.89,0.6779145604910426
1278,Saudi Arabia,SAU,2018,1.889386752,23.60057946,14.04680721,30196281,6.029,1.026616489626653
1279,Saudi Arabia,SAU,2019,1.844562793,23.40408279,13.98517879,30063799,5.636,1.0311404756265168
1280,Saudi Arabia,SAU,2020,1.921870381,27.95820763,14.67770237,31552510,7.66,0.5704775943340166
1281,Saudi Arabia,SAU,2021,1.921870381,23.80438579,14.32038247,30784383,6.621,1.331844137
1282,Saudi Arabia,SAU,2022,1.921870381,20.82961784,14.96737855,32175224,5.589,0.9013146264343024
1283,Saudi Arabia,SAU,2023,1.921870381,23.33098369,14.96737855,33264292,4.008,0.7064632549521872
1284,Senegal,SEN,2015,0.486171556,14.29927726,75.79769906,14593331,6.757,4.419827111
1285,Senegal,SEN,2016,0.42632458,14.03128101,78.08923804,15034521,4.455,3.9575587409801747
1286,Senegal,SEN,2017,0.458243082,13.63397157,80.37709448,15475002,4.078,3.3279478736093218
1287,Senegal,SEN,2018,0.412046558,13.78463079,82.65983483,15914498,3.455,3.7701471953435166
1288,Senegal,SEN,2019,0.387402645,14.00764797,84.93700722,16352922,2.863,2.935255240623052
1289,Senegal,SEN,2020,0.37758234,14.28023956,87.20313198,16789219,3.437,1.6379558810925035
1290,Senegal,SEN,2021,0.37758234,15.16247269,89.44510985,17220867,3.44,3.9196632782774525
1291,Senegal,SEN,2022,0.37758234,14.90575936,91.6797538,17651103,2.837,5.693695175876544
1292,Senegal,SEN,2023,0.37758234,13.77278862,91.6797538,18077573,2.8,5.17215447
1293,Serbia,SRB,2015,0.904219832,18.25775335,81.12717814,7095383,17.66,8.597139858412154
1294,Serbia,SRB,2016,0.994374059,17.48769633,80.70343014,7058322,15.257,6.800483174329536
1295,Serbia,SRB,2017,0.993025547,17.51313156,80.27507432,7020858,13.477,5.270011158180382
1296,Serbia,SRB,2018,0.995248193,17.99564137,79.8376858,6982604,12.733,7.089045863
1297,Serbia,SRB,2019,0.993906731,18.36521441,79.41041619,6945235,10.395,7.847106685374937
1298,Serbia,SRB,2020,1.013574936,19.38370211,82.04454751,6899126,9.011,2.898917920907663
1299,Serbia,SRB,2021,1.013574936,18.76484027,81.27394458,6834326,9.843,5.779648205250964
1300,Serbia,SRB,2022,1.013574936,18.35613763,79.25376382,6664449,8.439,5.3267719506893965
1301,Serbia,SRB,2023,1.013574936,17.12705968,79.25376382,6623183,8.268,4.227574566
1302,Seychelles,SYC,2015,0,22.29028621,203.0847826,93419,0,0
1303,Seychelles,SYC,2016,0,22.36441103,205.8195652,94677,0,0
1304,Seychelles,SYC,2017,0,21.5958432,208.3543478,95843,0,0
1305,Seychelles,SYC,2018,0,22.88954083,210.3521739,96762,0,0
1306,Seychelles,SYC,2019,0,22.18413442,212.2282609,97625,0,0
1307,Seychelles,SYC,2020,0,26.37676446,214.0478261,98462,0,0
1308,Seychelles,SYC,2021,0,25.84512336,215.7782609,99258,0,0
1309,Seychelles,SYC,2022,0,19.59030432,260.6043478,119878,0,0
1310,Seychelles,SYC,2023,0,21.33845467,260.6043478,119773,0,0
1311,Sierra Leone,SLE,2015,0.369516859,6.498274107,97.5014547,7037655,4.606,1.1367422813422936
1312,Sierra Leone,SLE,2016,0.363371006,7.564053509,99.8244389,7205328,4.294,1.0408964033282038
1313,Sierra Leone,SLE,2017,0.378238033,6.689820928,102.2346772,7379299,3.834,0.40654268108664526
1314,Sierra Leone,SLE,2018,0.351377316,6.513142167,104.662829,7554563,3.192,0.7280368169542037
1315,Sierra Leone,SLE,2019,0.361928936,7.02931052,107.1209615,7731991,3.203,0.4526647793563133
1316,Sierra Leone,SLE,2020,0.354746908,7.756376033,109.6225824,7912558,3.508,0.31595345019903803
1317,Sierra Leone,SLE,2021,0.354746908,8.073652314,112.1446661,8094602,3.556,0.49415647613063624
1318,Sierra Leone,SLE,2022,0.354746908,6.685699913,114.6689803,8276807,3.175,0.48327815303655147
1319,Sierra Leone,SLE,2023,0.354746908,5.503790109,114.6689803,8460512,3.153,1.1228634862760078
1320,Singapore,SGP,2015,4.392334246,10.19090832,7806.77292,5535002,3.79,4.69737861
1321,Singapore,SGP,2016,4.34559108,10.25761381,7908.720733,5607283,4.08,4.6368267840235635
1322,Singapore,SGP,2017,2.390433309,10.19034523,7882.377809,5612253,4.2,5.701809950477998
1323,Singapore,SGP,2018,1.740271294,9.970696465,7897.305322,5638676,3.613,6.207130893848131
1324,Singapore,SGP,2019,1.708104609,10.24898406,7965.878492,5703569,3.1,5.522857705412172
1325,Singapore,SGP,2020,1.719518546,12.23476464,7918.951253,5685807,4.1,3.0778392583497824
1326,Singapore,SGP,2021,1.719518546,10.60417011,7595.495822,5453566,4.64,4.309107105332547
1327,Singapore,SGP,2022,1.719518546,9.446424372,7851.005571,5637022,3.591,5.321959006014168
1328,Singapore,SGP,2023,1.719518546,10.22672944,7851.005571,5917648,3.444,4.647116557118639
1329,Slovak Republic,SVK,2015,0.578875112,18.49161594,112.8031488,5423801,11.492,3.779637195391203
1330,Slovak Republic,SVK,2016,0.574934245,18.79781587,112.9533694,5430798,9.679,5.155780052949861
1331,Slovak Republic,SVK,2017,0.581531011,18.83244153,113.1287854,5439232,8.142,4.872011342777804
1332,Slovak Republic,SVK,2018,0.577862507,18.5660493,113.2855865,5446771,6.544,5.691445445384063
1333,Slovak Republic,SVK,2019,0.584959307,19.55946073,113.4389975,5454147,5.761,7.0588489822514875
1334,Slovak Republic,SVK,2020,0.665248456,20.75604537,113.5363353,5458827,6.719,5.495686161147807
1335,Slovak Republic,SVK,2021,0.665248456,20.78261819,113.2954867,5447247,6.894,5.140211193
1336,Slovak Republic,SVK,2022,0.665248456,20.49312441,112.9732113,5431752,6.143,3.4058992384041096
1337,Slovak Republic,SVK,2023,0.665248456,20.09876806,112.9732113,5426740,5.84,2.8562267586064563
1338,Slovenia,SVN,2015,1.304033415,18.99856785,102.4461092,2063531,8.962,1.2115156011710027
1339,Slovenia,SVN,2016,1.321681178,19.24015489,102.5241783,2065042,8,0.7263774780367663
1340,Slovenia,SVN,2017,0.680761675,18.61972082,102.6108719,2066388,6.564,1.4518086632326552
1341,Slovenia,SVN,2018,0.69843166,18.41303045,102.9922926,2073894,5.108,0.7232770816637688
1342,Slovenia,SVN,2019,0.67628799,18.46960119,103.7119346,2088385,4.446,1.197097278519047
1343,Slovenia,SVN,2020,0.67866613,20.74473447,104.4088814,2102419,4.971,0
1344,Slovenia,SVN,2021,0.67866613,20.85045616,104.6899644,2108079,4.744,0.4743655242521746
1345,Slovenia,SVN,2022,0.67866613,19.52109139,104.8884607,2112076,4.011,0
1346,Slovenia,SVN,2023,0.67866613,19.22685657,104.8884607,2120461,3.652,1.6505844719615215
1347,Solomon Islands,SLB,2015,0,29.56519219,22.84440872,639415,0.735,0
1348,Solomon Islands,SLB,2016,0,29.08321477,23.66484459,662379,0.734,0
1349,Solomon Islands,SLB,2017,0,25.97991857,24.49703466,685672,0.725,0
1350,Solomon Islands,SLB,2018,0,26.83251473,25.3340836,709101,0.72,0
1351,Solomon Islands,SLB,2019,0,27.6258123,26.01454091,728147,0.743,0
1352,Solomon Islands,SLB,2021,0,26.57872786,27.24512326,762591,0.884,0
1353,Solomon Islands,SLB,2022,0,29.18861795,27.90518042,781066,1.483,1.2803015366179042
1354,Solomon Islands,SLB,2023,0,29.18861795,27.90518042,800005,1.455,0.6249960937744139
1355,Somalia,SOM,2015,0.800785255,5.321989044,22.00874008,13806963,18.597,8.546412415242946
1356,Somalia,SOM,2016,0.769955856,5.907657656,22.87234992,14348740,18.578,9.164567759956624
1357,Somalia,SOM,2017,0.747251516,6.374818741,23.77758313,14916629,18.523,9.419018197744276
1358,Somalia,SOM,2018,0.713106978,6.284314453,24.6317579,15452487,18.738,13.816546165028322
1359,Somalia,SOM,2019,0.693529852,6.108253916,25.55387987,16030971,18.828,20.49158469564944
1360,Somalia,SOM,2020,0.470927303,6.896256004,26.54253037,16651191,19.413,6.0656321821063734
1361,Somalia,SOM,2021,0.470927303,7.132762929,27.53121274,17271431,19.662,12.10090814131151
1362,Somalia,SOM,2022,0.470927303,7.436548634,28.37679249,17801897,19.05,16.515093868928687
1363,Somalia,SOM,2023,0.470927303,7.312099561,28.37679249,18358615,18.941,28.21563609237407
1364,South Africa,ZAF,2015,0.350149533,18.98507133,46.75954546,56723537,25.149,1.6571604129693112
1365,South Africa,ZAF,2016,0.342181025,19.30756165,47.20140385,57259551,26.536,1.8686838812270812
1366,South Africa,ZAF,2017,0.329207811,19.23607713,47.51103545,57635162,27.035,2.6980057764043415
1367,South Africa,ZAF,2018,0.36471282,19.35222614,48.31710838,58613001,26.906,3.0965826165427015
1368,South Africa,ZAF,2019,0.356827136,19.58008004,49.12074537,59587885,28.468,3.0123572937686913
1369,South Africa,ZAF,2020,0.368013613,20.62033987,49.92406252,60562381,29.217,1.8493328391431638
1370,South Africa,ZAF,2021,0.368013613,19.17826638,50.6991262,61502603,34.007,2.6177753809867204
1371,South Africa,ZAF,2022,0.368013613,18.98927028,51.42108994,62378410,33.268,2.7894266622057216
1372,South Africa,ZAF,2023,0.368013613,19.3495644,51.42108994,63212384,32.098,3.2667649427681766
1373,South Sudan,SSD,2015,3.9658015,0,17.57720159,11107561,12.485,0.4501438254536707
1374,South Sudan,SSD,2016,4.104857133,0,17.13813555,10830102,12.955,0.6925142533283619
1375,South Sudan,SSD,2017,4.413999776,0,16.23463675,10259154,13.111,1.0722131668946582
1376,South Sudan,SSD,2018,4.46458953,0,16.01914294,10122977,12.952,1.7287404683424648
1377,South Sudan,SSD,2019,4.254114591,0,16.49452313,10423384,12.709,2.44642239
1378,South Sudan,SSD,2020,1.175173072,0,16.92982925,10698467,14.319,0.9347133565958561
1379,South Sudan,SSD,2021,1.175173072,0,17.19459434,10865780,14.029,1.3804807386124145
1380,South Sudan,SSD,2022,1.175173072,0,17.4405029,11021177,12.545,3.4025404001768598
1381,South Sudan,SSD,2023,1.175173072,0,17.4405029,11483374,12.477,2.830178656551637
1382,Spain,ESP,2015,0.863934152,19.35559538,92.95268592,46444832,22.057,1.5717572194038725
1383,Spain,ESP,2016,0.858144638,18.95541009,93.04926296,46484062,19.635,1.3875723683528345
1384,Spain,ESP,2017,0.850782883,18.54329484,93.27091015,46593236,17.224,1.448708134373839
1385,Spain,ESP,2018,0.85310686,18.58446426,93.66979208,46797754,15.255,1.5278511015720968
1386,Spain,ESP,2019,0.856379886,18.73862376,94.3508089,47134837,14.104,1.3896303492043474
1387,Spain,ESP,2020,0.868186324,21.81570544,94.81538375,47365655,15.532,0.8128252422562298
1388,Spain,ESP,2021,0.868186324,21.00513649,94.8822088,47415794,14.781,1.940281755062459
1389,Spain,ESP,2022,0.868186324,19.96412423,95.57298272,47759127,12.917,1.2248967616179418
1390,Spain,ESP,2023,0.868186324,19.46354727,95.57298272,48347910,12.179,1.3651055443761686
1391,Sri Lanka,LKA,2015,3.1290721,8.910656347,338.8105278,20970000,4.519,8.512160228898425
1392,Sri Lanka,LKA,2016,3.546634172,8.170284441,342.6720308,21209000,4.242,7.261068414352398
1393,Sri Lanka,LKA,2017,3.613512393,7.853227954,346.468906,21444000,4.046,10.026114530871107
1394,Sri Lanka,LKA,2018,3.719217172,8.609156897,350.284495,21670000,4.318,9.967697277341948
1395,Sri Lanka,LKA,2019,3.644865465,8.972548564,352.4316946,21803000,4.67,10.227950282071275
1396,Sri Lanka,LKA,2020,3.736000311,10.39790738,354.3323634,21919000,5.364,6.090606323281172
1397,Sri Lanka,LKA,2021,3.736000311,9.451464843,358.1635952,22156000,4.981,9.094601913702833
1398,Sri Lanka,LKA,2022,3.736000311,7.177851062,358.5677336,22181000,4.528,11.293449348541545
1399,Sri Lanka,LKA,2023,3.736000311,6.851704478,358.5677336,22037000,5.997,12.274810545900078
1400,St. Lucia,LCA,2015,0,0,286.7295082,174905,20.858,248.70644063920412
1401,St. Lucia,LCA,2016,0,0,287.9442623,175646,19.933,190.7245254659941
1402,St. Lucia,LCA,2017,0,0,289.0852459,176342,19.136,218.3257533656191
1403,St. Lucia,LCA,2018,0,0,290.1918033,177017,19.329,180.77359801600977
1404,St. Lucia,LCA,2019,0,0,291.247541,177661,15.613,157.6035258160204
1405,St. Lucia,LCA,2020,0,0,292.2131148,178250,25.224,89.76157082748948
1406,St. Lucia,LCA,2021,0,0,292.6590164,178522,20.514,112.03101018361882
1407,St. Lucia,LCA,2022,0,0,293.0836066,178781,15.934,100.68183979281915
1408,St. Lucia,LCA,2023,0,0,293.0836066,179285,11.092,111.55422929971833
1409,St. Vincent and the Grenadines,VCT,2015,0,0,274.2564103,106960,19.141,448.7658937920718
1410,St. Vincent and the Grenadines,VCT,2016,0,0,272.6897436,106349,19.028,404.3291427281874
1411,St. Vincent and the Grenadines,VCT,2017,0,0,270.9307692,105663,19.006,444.81038774216137
1412,St. Vincent and the Grenadines,VCT,2018,0,0,269.0410256,104926,18.984,352.6294721994548
1413,St. Vincent and the Grenadines,VCT,2019,0,0,267.0948718,104167,19.235,311.99900160319487
1414,St. Vincent and the Grenadines,VCT,2020,0,0,265.4512821,103526,20.636,169.03966153430056
1415,St. Vincent and the Grenadines,VCT,2021,0,0,263.6948718,102841,20.341,262.54120438346575
1416,St. Vincent and the Grenadines,VCT,2022,0,0,261.6564103,102046,19.417,244.9875546322247
1417,St. Vincent and the Grenadines,VCT,2023,0,0,261.6564103,101323,18.574,236.86625938829292
1418,Sudan,SDN,2015,2.622430442,6.174441364,21.42635493,40024431,14.347,0.8244964182001738
1419,Sudan,SDN,2016,1.217616948,5.588456456,22.08773662,41259892,13.606,1.090647547017331
1420,Sudan,SDN,2017,1.191998117,6.429600977,22.86633084,42714306,12.953,1.006688485117843
1421,Sudan,SDN,2018,1.171720714,6.714043305,23.67804925,44230596,12.303,1.6165280702977642
1422,Sudan,SDN,2019,1.155507554,6.170935498,24.38339133,45548175,11.658,2.755324444942086
1423,Sudan,SDN,2020,1.342953231,14.44544107,25.0477682,46789231,11.958,1.8059711218592158
1424,Sudan,SDN,2021,1.342953231,10.95628375,25.73175803,48066924,11.044,3.630355044146366
1425,Sudan,SDN,2022,1.342953231,17.85268199,26.43648073,49383346,7.53,3.179209444414722
1426,Sudan,SDN,2023,1.342953231,17.42454012,26.43648073,50042791,7.53,4.006571096324343
1427,Suriname,SUR,2015,0.84180563,0,3.623672423,581627,7.22,0
1428,Suriname,SUR,2016,0.8201538,0,3.661863758,587757,7.917,0
1429,Suriname,SUR,2017,0.832040204,0,3.698971033,593713,7.888,0
1430,Suriname,SUR,2018,0.751778323,0,3.735106392,599513,7.693,0
1431,Suriname,SUR,2019,0.80481278,0,3.774076506,605768,7.556,0.8253985023969572
1432,Suriname,SUR,2020,0.833656375,0,3.81487831,612317,8.76,0.8165705018805618
1433,Suriname,SUR,2021,0.833656375,0,3.849636787,617896,8.491,0
1434,Suriname,SUR,2022,0.833656375,0,3.88245766,623164,8.16,0
1435,Suriname,SUR,2023,0.833656375,0,3.88245766,628886,7.631,0.7950566557372879
1436,Sweden,SWE,2015,0.58987413,25.89277,24.05826177,9799186,7.432,1.7858626216504105
1437,Sweden,SWE,2016,0.582361,26.43903831,24.36244975,9923085,6.99,1.8139520118995254
1438,Sweden,SWE,2017,0.562457851,26.26195557,24.69294198,10057698,6.718,1.7399607743243037
1439,Sweden,SWE,2018,0.280565479,26.25521306,24.98145887,10175214,6.365,2.0146996416979537
1440,Sweden,SWE,2019,0.27468206,25.83599337,25.23788794,10278887,6.833,2.2862397456066987
1441,Sweden,SWE,2020,0.274339391,26.53116584,25.42094382,10353442,8.291,1.448793550975608
1442,Sweden,SWE,2021,0.274339391,25.75244159,25.57407926,10415811,8.722,2.5922129347393112
1443,Sweden,SWE,2022,0.274339391,25.32396533,25.74872569,10486941,7.392,1.7164204509208165
1444,Sweden,SWE,2023,0.274339391,26.04845707,25.74872569,10536632,7.611,2.277767696546676
1445,Switzerland,CHE,2015,0.435499056,11.53756702,209.6266208,8282396,4.801,3.0788192209114364
1446,Switzerland,CHE,2016,0.428066885,11.51496174,211.9315721,8373338,4.918,2.507960385690868
1447,Switzerland,CHE,2017,0.426140255,11.5093915,213.9184801,8451840,4.797,2.248031198
1448,Switzerland,CHE,2018,0.432143237,11.26492075,215.5000945,8514329,4.713,2.877502149611555
1449,Switzerland,CHE,2019,0.40174962,11.35490376,217.0427817,8575280,4.394,2.565513895756174
1450,Switzerland,CHE,2020,0.40091103,12.12645459,218.6344696,8638167,4.817,1.8522448107335736
1451,Switzerland,CHE,2021,0.40091103,11.94382258,220.314541,8704546,5.013,3.4464749798553536
1452,Switzerland,CHE,2022,0.40091103,11.3731562,222.1505997,8777088,4.122,2.7343920899505623
1453,Switzerland,CHE,2023,0.40091103,11.37807415,222.1505997,8888093,4.043,2.362711551285523
1454,Syrian Arab Republic,SYR,2015,6.413726252,16.72353037,105.7812885,19424618,14.243,50.70884791659738
1455,Syrian Arab Republic,SYR,2016,7.140350971,16.72889424,104.5245004,19193834,13.795,182.37627771502036
1456,Syrian Arab Republic,SYR,2017,5.444830088,16.4912084,104.6924141,19224668,13.597,62.73190257433834
1457,Syrian Arab Republic,SYR,2018,5.608068126,15.96326334,106.6157218,19577845,13.497,61.523625301967606
