index,country,iso3Code,year,clean fuels for cooking (% of population),Access to electricity (% of population),Agricultural land (% ),Armed forces (% labor force),precipitation (mm per year),"Birth rate, crude (per 1,000 people)","Central government debt, total (% of GDP)",Consumer price index (2010 = 100),Control of Corruption: Estimate,Cost of business start-up (% of GNI per capita),Current account balance (% of GDP),Current health expenditure (% of GDP),"Death rate, crude (per 1,000 people)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",doing business score,"Fertility rate, total (births per woman)",% Firms using banks,GDP growth (annual %),GDP per capita (constant 2015 US$),"GDP per capita, PPP (constant 2021 international $)",GNI per capita (2015 US$),government  consumption exp (% of GDP),"Government expenditure on education, total (% of GDP)",Human Capital Index,"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Level of water stress,"Life expectancy at birth, total (years)",Military expenditure (% of GDP),Population density,Population growth (annual %),% of total population below 5 meters,Population living in slums (% of urban population),"Population, total",Poverty $2.15 a day (% of population),Poverty $3.65 a day (% of population),Poverty $6.85 a day (% of population),%  Poverty headcount ratio ,Time to start a business (days),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total debt service (% of GNI),"Total debt service (% of exports of goods, services and primary income)",Unemployment advanced education,Unemployment basic education ,Unemployment intermediate education,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Corruption index 2023,Global_Peace_Index_2023,immigration_100k
1217,Poland,POL,2018,100.0,100.0,47.39850409903,1.06713036654816,600.0,10.2,0.0,111.625348393722,0.622786521911621,11.8,-1.96597240687912,6.31,10.9,0.0,76.93317,1.46,0.0,6.2458584723942,14551.0850277089,36467.4556932452,13936.18494342,17.4696531502565,4.60506010055542,0.760222196578979,28.8614617242515,1.81295156542679,33.2225683628,77.6024390243903,2.04480024979944,124.031583760656,-0.0002001327828384,1.58578229608631,0.0,37974750.0,0.2,0.4,1.4,0.0,37.0,11.63,0.0,0.0,1.999,5.592,3.784,3.835,54.0,1.678,2.3963291397573387
1218,Poland,POL,2019,100.0,100.0,47.4437293783281,1.02820491199056,600.0,9.9,0.0,114.111779375092,0.611018896102905,11.6,-0.272945793712772,6.46,10.8,0.0,76.38122,1.44,48.8,4.58045817256199,15221.3090624454,38147.1493549039,14589.7538214296,17.8183081676231,4.67881011962891,0.760222196578979,28.8315242170352,2.227478809383,31.0971928003,77.9048780487805,1.97509539032691,124.025595374212,-0.0244271070993493,1.58578229608631,0.0,37965475.0,0.1,0.2,0.8,0.0,37.0,11.63,0.0,0.0,1.99,4.57,3.214,3.267,54.0,1.678,2.396914565141092
1219,Poland,POL,2020,100.0,100.0,48.1266128768824,1.03218691954846,600.0,9.4,0.0,117.962446824116,0.618671596050262,11.6,2.39835922164097,6.5,12.6,0.0,76.38122,1.39,48.8,-2.03556882399977,14937.5960275482,37436.116981029,14374.903254966,18.8371621590167,4.85265016555786,0.753088593482971,28.5669486213815,3.37446972618589,30.0,76.5,2.28748515617247,123.800574919152,-0.175062058196296,1.58578229608631,0.0,37899070.0,0.1,0.3,1.1,11.8,37.0,11.66,0.0,0.0,1.932,4.445,3.125,3.155,54.0,1.678,1.1082066129854902
1220,Poland,POL,2021,100.0,100.0,47.3691604050964,1.03218691954846,600.0,8.8,0.0,123.925480416606,0.546135544776917,11.6,-1.30156521580162,6.44,13.8,0.0,76.38122,1.33,48.8,6.92718266052501,16368.6239689025,41022.5126310962,15643.0584936871,18.523151073936,4.67303991317749,0.753088593482971,28.4859993432319,5.05502704719272,32.0768431983,75.5024390243902,2.24262361370911,120.815285854296,-2.45071905351772,1.58578229608631,0.0,36981559.0,0.1,0.2,0.9,12.2,37.0,11.66,0.0,0.0,1.745,4.537,3.82,3.268,54.0,1.678,1.8252340308314208
1221,Poland,POL,2022,100.0,100.0,46.3131758633082,1.03218691954846,600.0,8.3,0.0,141.807246589409,0.506645441055298,11.6,-2.27455866454271,6.68,12.2,0.0,76.38122,1.261,48.8,5.25545697386036,17303.64494323,43365.8317642475,16630.4043993103,18.1191286260219,4.67303991317749,0.753088593482971,29.1814824967348,14.4294507575758,32.0768431983,77.3048780487805,2.22856108974913,120.297131562612,-0.433070695882457,1.58578229608631,0.0,36821749.0,0.1,0.2,0.9,11.8,37.0,11.66,0.0,0.0,1.306,4.181,3.302,2.811,54.0,1.678,1.3850509925533414
1222,Poland,POL,2023,100.0,100.0,46.3131758633082,1.03218691954846,600.0,8.3,0.0,158.156080387267,0.565399944782257,11.6,1.79621693846398,6.68,12.2,0.0,76.38122,1.261,48.8,0.138832754787188,17391.1441481102,43585.1194236272,16727.5102379478,18.9932120378291,4.67303991317749,0.753088593482971,30.0570024194426,11.5289127961105,32.0768431983,77.3048780487805,3.83272853898223,120.297131562612,-0.365658526875775,1.58578229608631,0.0,36687353.0,0.1,0.2,0.9,11.8,37.0,11.66,0.0,0.0,1.28,4.435,3.252,2.743,54.0,1.678,1.458268193946835
1223,Portugal,PRT,2015,100.0,100.0,39.7222440549486,1.41640851530943,854.0,8.3,0.0,107.042632369495,0.892139911651611,2.2,0.236457924118379,9.32,10.5,0.0,76.36078,1.31,0.0,1.58979828893855,19215.7813014347,35771.059314959,18733.7367287096,17.8825695753332,4.88554000854492,0.0,19.5938498258589,0.48793862390472,17.3042216418,81.1243902439025,1.32655839631643,113.072519583956,-0.414141101993213,1.28990060760989,0.0,10358076.0,0.5,1.2,3.6,19.0,6.0,10.54,0.0,0.0,9.242,13.22,13.941,12.447,61.0,1.372,8.013071153368637
1224,Portugal,PRT,2016,100.0,100.0,39.5066458819112,1.43869859766475,854.0,8.4,0.0,107.692806187126,0.858934998512268,2.1,1.16966914911697,9.39,10.7,0.0,76.66433,1.36,0.0,2.00414109360487,19662.823085477,36603.2481248955,19344.3907071268,17.5981688967244,4.7709059715271,0.0,19.448178094831,0.607397074641719,17.1701828411,81.1243902439025,1.54110296138377,112.716384151187,-0.315459016997883,1.28990060760989,0.0,10325452.0,0.4,0.7,3.6,18.3,6.0,10.55,0.0,0.0,8.356,11.792,12.25,11.068,61.0,1.372,8.328933203117888
1225,Portugal,PRT,2017,100.0,100.0,40.1000899508327,0.996759764028627,854.0,8.4,0.0,109.166705134988,0.821428775787354,2.1,1.37520841166126,9.31,10.7,0.0,76.50889,1.38,0.0,3.31472078233416,20364.1963711444,37908.8867044554,20026.1345159615,17.2232442375481,5.0156102180481,0.776,19.2493833127062,1.36861411643472,12.3798874824,81.4243902439025,1.2370678817014,112.441815784188,-0.243889410358812,1.28990060760989,0.0,10300300.0,0.4,0.7,2.3,17.3,6.5,10.44,0.0,0.0,6.454,9.505,9.916,8.869,61.0,1.372,7.669679523897361
1226,Portugal,PRT,2018,100.0,100.0,40.791900276839,0.998874378499406,854.0,8.5,0.0,110.25151180504,0.806315660476685,2.0,0.545997547564811,9.41,11.0,0.0,76.44344,1.42,0.0,2.94628241620853,20997.7744915886,39088.3214706794,20563.0324345406,16.992571222013,4.67515993118286,0.783440172672272,19.3820435381975,0.993715683468326,12.3157122765,81.3243902439024,1.34025963919119,112.261935951514,-0.160104021146769,1.28990060760989,0.0,10283822.0,0.3,0.7,2.1,17.2,6.5,10.45,0.0,0.0,5.376,7.146,8.234,6.994,61.0,1.372,8.411269662193686
1227,Portugal,PRT,2019,100.0,100.0,43.1253165745326,0.990699994322527,854.0,8.4,0.0,110.624358614714,0.745498478412628,1.9,0.421791888035619,9.51,10.9,0.0,76.46616,1.43,16.7,2.74568471619554,21569.1874470753,40152.0329276017,21149.1352693449,16.9881438936785,4.63002014160156,0.783440172672272,18.886083188208,0.338178410046034,12.3157122765,81.6756097560976,1.37469631433049,112.288582794065,0.0237334946497115,1.28990060760989,0.0,10286263.0,0.1,0.2,1.5,16.2,6.5,10.45,0.0,0.0,5.312,6.627,7.222,6.464,61.0,1.372,8.263448056889077
1228,Portugal,PRT,2020,100.0,100.0,43.1660902826901,1.01203346716827,854.0,8.2,0.0,110.610598791976,0.72114634513855,1.9,-0.998161175406305,10.55,12.0,0.0,76.46616,1.41,16.7,-8.20463206255478,19778.7138255776,36818.9840594988,19718.6999620646,18.9224290644649,4.87656021118164,0.768949568271637,19.3945333422241,-0.0124383299575305,12.3157122765,80.9756097560976,1.429790701133,112.406676011074,0.10511412524675,1.28990060760989,0.0,10297081.0,0.5,1.0,2.6,18.4,6.5,8.88,0.0,0.0,5.804,6.391,8.383,6.801,61.0,1.372,5.438434445645324
1229,Portugal,PRT,2021,100.0,100.0,43.2538567511157,1.01203346716827,854.0,7.7,0.0,112.010549789253,0.741993844509125,1.9,-1.166506150262,11.14,12.0,0.0,76.46616,1.35,16.7,5.55875752305435,20747.6990979031,38622.7946414337,20720.3302385921,18.6558096632307,4.78316020965576,0.768949568271637,19.312836959793,1.26565719069044,12.3157122765,81.3780487804878,1.51953308872168,113.113510527741,0.626850165433157,1.28990060760989,0.0,10361831.0,0.2,0.4,1.7,16.4,6.5,8.88,0.0,0.0,4.884,6.728,8.138,6.577,61.0,1.372,8.589215554664035
1230,Portugal,PRT,2022,100.0,100.0,42.7894964936641,1.01203346716827,854.0,8.0,0.0,120.783990313085,0.728919625282288,1.9,-1.20974284711076,10.62,11.9,0.0,76.46616,1.43,16.7,6.98584193827881,22042.86817027,41033.8113460773,21464.2856033701,17.4472260866997,4.78316020965576,0.768949568271637,18.4032430064626,7.83269124233323,12.3157122765,81.5804878048781,1.39926906492031,113.904957775507,0.697256448023043,1.28990060760989,0.0,10434332.0,0.2,0.4,1.7,16.4,6.5,8.88,0.0,0.0,4.338,6.832,6.637,6.011,61.0,1.372,8.385778792547525
1231,Portugal,PRT,2023,100.0,100.0,42.7894964936641,1.01203346716827,854.0,8.0,0.0,125.991328648484,0.696312069892883,1.9,1.37459627005314,10.62,11.9,0.0,76.46616,1.43,17.2,2.52628110806764,22292.4218368837,41498.3669564203,22051.0105712461,16.8768452745391,4.78316020965576,0.768949568271637,18.1493667325279,4.31128191898672,12.3157122765,81.5804878048781,1.51929712406409,113.904957775507,1.36912985956796,1.28990060760989,0.0,10578174.0,0.2,0.4,1.7,16.4,6.5,8.88,0.0,0.0,4.574,7.32,7.523,6.509,61.0,1.372,9.453427406280138
1232,Puerto Rico,PRI,2022,0.0,100.0,19.0417136414882,0.0,2054.0,5.9,0.0,0.0,0.113632425665855,1.2,0.0,0.0,11.0,0.0,70.06962,0.9,0.0,3.56811024720668,29819.888444393,42562.3765666695,20111.2757395986,7.02473953747209,0.0,0.0,49.4135630710275,0.0,19.5356106274,79.72,0.0,363.034160090192,-1.3136475878955,8.05715862970199,0.0,3220113.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1233,Qatar,QAT,2015,100.0,100.0,6.1792863359443,0.670160969257217,74.0,10.328,0.0,112.394752300764,0.856103122234344,5.1,8.50181028353526,3.63581347,1.032,0.0,66.49467,1.864,0.0,4.75334572438737,68985.2946961507,123070.887871998,67464.5875368091,20.227279470292,0.0,0.0,57.4407932011631,1.8140772393776,431.0344827586,80.064,0.0,204.051958224543,8.58173306173289,6.74901542925335,0.0,2344557.0,0.0,0.0,0.0,0.0,9.7,1.17,0.0,0.0,0.5,0.06,0.24,0.17,58.0,1.656,0.0
1234,Qatar,QAT,2016,100.0,100.0,6.1792863359443,1.14976582211465,74.0,10.087,0.0,115.403100913185,0.863357782363892,5.8,-5.45006694867961,3.54971433,0.991,0.0,65.41549,1.827,0.0,3.06419188430156,67294.4585771356,120054.408732063,67464.5875368091,19.543730900119,0.0,0.0,53.2052600553192,2.6765917009819,432.4137931034,80.433,0.0,215.588598781549,5.49972976958708,6.74901542925335,0.0,2477113.0,0.0,0.0,0.0,0.0,9.7,1.18,0.0,0.0,0.4,0.07,0.19,0.15,58.0,1.656,0.0
1235,Qatar,QAT,2017,100.0,100.0,6.26631853785901,1.1449138244181,74.0,10.228,0.0,115.858803424889,0.698816359043121,6.3,3.98856887721847,3.21237087,0.985,0.0,66.02767,1.839,0.0,-1.49760470227838,64497.6987225375,115064.943658583,67464.5875368091,17.611430038472,2.96745991706848,0.615,56.6879653169453,0.394878914083005,431.0344827586,80.717,0.0,221.568320278503,2.73590293320866,6.74901542925335,0.0,2545820.0,0.0,0.0,0.0,0.0,9.7,1.17,0.0,0.0,0.37,0.06,0.18,0.14,58.0,1.656,0.0
1236,Qatar,QAT,2018,100.0,100.0,6.44038294168842,1.1064861704668,74.0,10.598,0.0,116.155188066291,0.693066775798798,6.7,9.08293669883969,2.96176219,0.982,0.0,66.70677,1.848,0.0,1.23487220191065,64410.8171280981,114909.945480863,67464.5875368091,16.2809888444084,2.96745991706848,0.634825527667999,60.3815234948425,0.255815382724408,431.0344827586,80.898,0.0,224.606962576153,1.3621056096195,6.74901542925335,0.0,2580734.0,0.0,0.0,0.0,0.0,8.7,1.15,0.0,0.0,0.37,0.06,0.18,0.11,58.0,1.656,0.0
1237,Qatar,QAT,2019,100.0,100.0,6.44038294168842,1.11604311984781,74.0,10.743,0.0,115.380849813981,0.817294657230377,6.3,2.41529709782418,3.20278597,0.991,0.0,68.66573,1.834,0.0,0.688240959581748,63430.4607641011,113160.973780742,67464.5875368091,18.4635892931976,2.80378007888794,0.634825527667999,57.164566074828,-0.666641124861147,431.0344827586,80.99,0.0,229.648128807659,2.21962210028933,6.74901542925335,0.0,2638657.0,0.0,0.0,0.0,0.0,8.7,1.15,0.0,0.0,0.35,0.03,0.12,0.1,58.0,1.656,0.0
1238,Qatar,QAT,2020,100.0,100.0,6.44038294168842,1.06842795396047,74.0,10.895,0.0,112.44981274436,0.754916787147522,6.3,-2.06750647355623,3.81872201,1.219,0.0,68.66573,1.816,0.0,-3.55760399909477,57769.604101576,103061.913413722,67464.5875368091,21.9553521446128,3.2336699962616,0.637771606445313,52.3334307302058,-2.5403150300476,431.0344827586,79.099,0.0,243.180852915579,5.72571544841687,6.74901542925335,0.0,2794148.0,0.0,0.0,0.0,0.0,8.7,1.05,0.0,0.0,0.3,0.05,0.2,0.14,58.0,1.656,0.17894542450865164
1239,Qatar,QAT,2021,100.0,100.0,6.44038294168842,1.06842795396047,74.0,9.816,0.0,115.041180060887,0.780072867870331,6.3,14.6435967830201,2.89366841,1.311,0.0,68.66573,1.801,0.0,1.62684672468288,65488.5117915042,116832.570290462,67464.5875368091,16.6489447899301,3.2336699962616,0.637771606445313,59.9840087988298,2.30446565742003,431.0344827586,79.272,6.4523551123317,218.007832898172,-10.9274424335586,6.74901542925335,0.0,2504910.0,0.0,0.0,0.0,0.0,8.7,1.05,0.0,0.0,0.28,0.05,0.19,0.14,58.0,1.656,0.0
1240,Qatar,QAT,2022,100.0,100.0,6.44038294168842,1.06842795396047,74.0,9.091,0.0,120.787803986413,0.804029524326324,6.3,26.7778361985376,2.89366841,1.08,0.0,68.66573,1.781,0.0,4.18500971344966,64315.6263669902,114740.123614647,67464.5875368091,12.8767382071753,3.2336699962616,0.637771606445313,65.3488994917926,4.99527553740761,431.0344827586,81.559,6.96216611853725,231.273542210618,5.90701824957099,6.74901542925335,0.0,2657333.0,0.0,0.0,0.0,0.0,8.7,1.05,0.0,0.0,0.28,0.05,0.19,0.13,58.0,1.656,0.0
1241,Qatar,QAT,2023,100.0,100.0,6.44038294168842,1.06842795396047,74.0,9.091,0.0,124.444834716253,0.702209830284119,6.3,17.1136863386523,2.89366841,1.08,0.0,68.66573,1.781,0.0,1.18715991184813,65111.0333213131,116159.142559471,67464.5875368091,12.8767382071753,3.2336699962616,0.637771606445313,60.3680507882793,3.02764899198902,431.0344827586,81.559,6.96216611853725,231.273542210618,-0.0489708509014485,6.74901542925335,0.0,2656032.0,0.0,0.0,0.0,0.0,8.7,1.05,0.0,0.0,0.28,0.05,0.19,0.13,58.0,1.656,0.0
1242,Romania,ROU,2015,100.0,98.8,60.2312239221141,1.75219816988493,637.0,10.2,45.1695982561751,114.204990933389,-0.170948252081871,2.1,-0.78482100526747,4.94,13.2,0.0,72.72233,1.62,0.0,3.1570360543854,8977.01748158196,29153.9875031756,8882.71319536727,13.9413929099012,3.10695004463196,0.0,30.811807082352,-0.594156437495203,6.0528040446,74.9121951219512,1.45071824376782,86.1248956884562,-0.470052227864654,0.328334085786212,0.0,19815616.0,5.3,12.2,27.4,25.3,8.0,16.85,0.0,0.0,4.112,7.915,7.223,6.812,46.0,1.755,5.929666784015193
1243,Romania,ROU,2016,100.0,99.1,58.7665159944367,1.76070943845288,637.0,10.4,47.2791346591961,112.440756038601,-0.178657218813896,2.0,-1.62125016221964,5.08,13.1,0.0,72.85135,1.69,0.0,2.85993252302089,9286.87678236598,30160.2943530101,9158.08855701902,15.3089409783507,3.02559995651245,0.0,30.1213847463155,-1.54479666813897,5.9676060294,75.209756097561,1.42770454147789,85.6322453059805,-0.573660845379617,0.328334085786212,0.0,19702267.0,3.2,8.9,21.8,23.6,12.0,16.82,0.0,0.0,3.126,7.43,6.222,5.901,46.0,1.755,6.928136746903288
1244,Romania,ROU,2017,100.0,100.0,58.1449930458971,1.47195384700395,637.0,10.8,44.3270277867867,113.946361611816,-0.141483217477798,0.4,-3.13311676027209,5.19,13.4,0.0,73.04132,1.78,0.0,8.19547826641261,10106.2269557253,32821.2365605808,9956.43983466781,15.6975535819589,3.11820006370544,0.601,29.1130933187854,1.3390212110439,6.3411665574,75.209756097561,1.73375510218939,85.1387126216968,-0.578007015146885,0.328334085786212,0.0,19588715.0,3.3,6.7,16.3,23.5,12.0,16.92,0.0,0.0,2.422,6.567,5.147,4.927,46.0,1.755,5.002880485013948
1245,Romania,ROU,2018,100.0,99.8,58.3014603616134,1.49021279791455,637.0,10.4,42.5380470568596,119.216932828292,-0.226882994174957,0.4,-4.57391915393836,5.52,13.6,0.0,72.51292,1.76,0.0,6.120930007146,10788.015091463,35035.4288387947,10578.7291332036,16.7812193543903,3.31918001174927,0.594410121440887,28.9118660009172,4.62548443137779,6.0069281902,75.3585365853659,1.79144423500295,84.6399947844228,-0.587493307403584,0.328334085786212,0.0,19473970.0,2.7,5.7,13.0,23.8,35.0,16.99,0.0,0.0,2.139,5.564,4.34,4.187,46.0,1.755,4.133723118603962
1246,Romania,ROU,2019,100.0,100.0,60.0921418636996,1.48778528282798,637.0,10.3,43.2482552316798,123.780383348878,-0.236893355846405,0.3,-4.84128352075871,5.71,13.4,0.0,73.3332,1.77,29.2,3.92326384963494,11270.4758020159,36602.2803632673,11102.680960506,17.5618884357099,3.56695008277893,0.594410121440887,27.6280376520057,3.82785432599438,6.5471397809,75.6073170731707,1.83559871426307,84.1952712100139,-0.526814821936341,0.328334085786212,0.0,19371648.0,2.2,4.7,10.9,23.4,20.0,16.99,0.0,0.0,1.57,5.867,3.979,3.912,46.0,1.755,3.458662887122458
1247,Romania,ROU,2020,100.0,100.0,56.7150556328234,1.52204992537794,637.0,10.3,57.1432591512537,127.037135732912,-0.0985997840762138,0.3,-4.97337102510718,6.23,15.5,0.0,73.3332,1.8,29.2,-3.67438440910189,10916.3126056493,35452.0910690902,10740.3424554335,18.9067914550591,3.58926010131836,0.584187865257263,26.4873422514377,2.63107311184743,6.9244452767,74.2536585365854,2.00950429821317,83.7328320584145,-0.550759892541776,0.328334085786212,0.0,19265250.0,1.4,3.9,10.0,22.5,20.0,16.8,0.0,0.0,2.225,7.623,5.104,5.035,46.0,1.755,1.7129287188071787
1248,Romania,ROU,2021,100.0,100.0,56.8454450625869,1.52204992537794,637.0,10.1,55.763127232688,133.455469478653,-0.0613786391913891,0.3,-7.19767022959067,6.48,17.5,0.0,73.3332,1.81,29.2,5.5457096259051,11607.9771173075,37698.358113868,11354.7762470559,17.8253216010134,3.32452988624573,0.584187865257263,26.0798594429787,5.05232876096582,7.3626064975,72.809756097561,1.85259347107342,83.1104789638387,-0.746036478523061,0.328334085786212,0.0,19122059.0,1.8,3.0,7.1,21.2,20.0,16.8,0.0,0.0,2.088,13.208,5.113,5.59,46.0,1.755,3.190033039852037
1249,Romania,ROU,2022,100.0,100.0,55.1025730180807,1.52204992537794,637.0,9.6,50.8849084169995,151.866303747835,0.0164916589856148,0.3,-9.22066575659504,6.48,14.3,0.0,73.3332,1.81,29.2,3.96530766311717,12114.8715109948,39344.5610815364,11710.9600296883,16.7357875418331,3.32452988624573,0.584187865257263,27.3352765482745,13.7954887432521,7.3626064975,75.3048780487805,1.72487428747058,82.7907771210014,-0.385412679960785,0.328334085786212,0.0,19048502.0,1.8,3.0,7.1,21.2,20.0,16.8,0.0,0.0,1.678,13.728,5.206,5.614,46.0,1.755,2.51988319081469
1250,Romania,ROU,2023,100.0,100.0,55.1025730180807,1.52204992537794,637.0,9.6,50.8849084169995,167.656128062128,0.0404953435063362,0.3,-6.97326015106598,6.48,14.3,0.0,73.3332,1.81,24.7,2.40427177912809,12399.0008278388,40267.3065891116,12029.0309301309,17.1387500825775,3.32452988624573,0.584187865257263,26.6873286907141,10.3971874764996,7.3626064975,75.3048780487805,1.61389529499238,82.7907771210014,0.057609980983218,0.328334085786212,0.0,19059479.0,1.8,3.0,7.1,21.2,20.0,16.8,0.0,0.0,1.574,14.272,4.872,5.589,46.0,1.755,2.439730907649679
1251,Russian Federation,RUS,2015,99.5,95.5,13.1584362579663,1.97444430358308,460.0,13.3,13.5407657768558,151.529464141176,-0.974069595336914,1.4,4.97088857375125,5.3,13.0,0.0,74.09598,1.777,0.0,-1.97271922580408,9277.7138671875,35393.5703125,9020.85546875,17.7653892166562,3.83402991294861,0.0,29.7940599874349,15.5344050528403,3.9708861041,71.1834146341463,4.87151474680202,8.8320122221157,0.279352077762368,0.963520751664424,0.0,144640716.0,0.3,0.8,3.4,13.4,10.8,11.64,0.0,0.0,5.387,13.911,5.129,5.615,26.0,3.249,1.46570070905899
1252,Russian Federation,RUS,2016,99.5,99.4,13.1584362579663,1.92489789766994,460.0,12.9,14.2417395793548,162.200847296653,-0.838650405406952,1.2,1.91643731021353,5.29,12.9,0.0,75.25999,1.762,0.0,0.193690071260534,9269.3193359375,35361.546875,8762.1484375,18.4659193773134,3.76044011116028,0.0,29.1739050669208,7.04244762954799,4.1203348925,71.6512195121951,5.42514770504505,8.85489473873823,0.258751057379474,0.963520751664424,0.0,145015460.0,0.3,0.8,3.5,13.2,10.1,11.05,0.0,0.0,5.459,14.081,5.035,5.591,26.0,3.249,1.6549959569827934
1253,Russian Federation,RUS,2017,99.5,100.0,13.1584362579663,1.93912106737012,460.0,11.5,16.3253741158845,168.175238863746,-0.91468071937561,1.1,2.04412673615753,5.36,12.4,0.0,76.54336,1.621,0.0,1.82579006401834,9418.9140625,35932.234375,8913.5166015625,18.2168086477823,4.68990993499756,0.729,30.6732968853437,3.68332944412233,4.0961687054,72.4514634146342,4.24899605173948,8.87185768709161,0.191382528772924,0.963520751664424,0.0,145293260.0,0.3,0.8,3.3,12.9,10.1,10.72,0.0,0.0,5.05,13.592,4.717,5.238,26.0,3.249,1.5726813480542732
1254,Russian Federation,RUS,2018,99.5,100.0,13.1584362579663,1.94195193148088,460.0,10.9,16.1685789853238,173.015822116403,-0.869339644908905,1.1,6.97989872935135,5.36,12.5,0.0,77.40044,1.579,0.0,2.80724541059601,9674.787109375,36908.3671875,9177.6953125,17.7103783204011,4.67819976806641,0.728950440883636,32.5542980530841,2.87829723647884,4.1222427493,72.6621951219512,3.71982243956434,8.87825976514438,0.0721356165400605,0.963520751664424,0.0,145398106.0,0.1,0.4,2.6,12.6,10.1,10.42,0.0,0.0,4.796,12.771,4.259,4.871,26.0,3.249,1.4683822635213695
1255,Russian Federation,RUS,2019,99.5,99.8,13.1584362579663,1.96618821581455,460.0,10.1,17.2760484379376,180.750263654162,-0.822259068489075,1.0,3.87612476973049,5.65,12.3,0.0,78.16284,1.504,33.8,2.19807571335009,9882.0244140625,37698.953125,9304.728515625,18.1013664111203,3.69561433792114,0.728950440883636,32.1504958365379,4.47036660760173,4.1222427493,73.0839024390244,3.86033750437073,8.88162945666663,0.037947213753429,0.963520751664424,0.0,145453291.0,0.2,0.5,2.7,12.3,10.1,10.42,0.0,0.0,4.451,10.983,3.974,4.513,26.0,3.249,1.5572009298847695
1256,Russian Federation,RUS,2020,99.4,99.9,13.1584362579663,1.9795799116315,460.0,9.8,22.992021036968,186.862621885623,-0.930568337440491,1.0,2.36911533657246,7.57,14.6,0.0,78.16284,1.505,33.8,-2.65365450102773,9632.3251953125,36746.375,9146.0966796875,19.9710007886076,4.01641845703125,0.681419610977173,29.7171245814295,3.38165937237898,4.1222427493,71.3387804878049,4.17147890118067,8.86891988517952,-0.143202031827637,0.963520751664424,0.0,145245148.0,0.1,0.3,1.7,12.1,10.1,10.53,0.0,0.0,5.608,12.61,4.984,5.62,26.0,3.249,0.9570027082763549
1257,Russian Federation,RUS,2021,99.3,100.0,13.1584362579663,1.9795799116315,460.0,9.6,20.8666992191571,199.372063343799,-0.921020746231079,1.0,6.77842857565971,7.39,16.7,0.0,78.16284,1.505,33.8,5.61429037578345,10206.9453125,38938.49609375,9692.171875,17.1189178643982,3.99480700492859,0.681419610977173,31.4020723783502,6.69445891957612,4.1222427493,69.900243902439,3.61174068304112,8.83848757424343,-0.343724409889771,0.963520751664424,0.0,144746762.0,0.2,0.4,2.0,11.0,10.1,10.53,0.0,0.0,4.687,11.347,4.155,4.749,26.0,3.249,1.3817234820078395
1258,Russian Federation,RUS,2022,99.4,100.0,13.1584362579663,1.9795799116315,460.0,8.9,19.5062376778091,199.372063343799,-0.979839682579041,1.0,10.4912490569379,7.39,12.9,0.0,78.16284,1.416,33.8,-2.06971152527731,10030.0390625,38263.6171875,9547.6806640625,17.1770682334463,4.05402755737305,0.681419610977173,32.095536566696,6.69445891957612,4.1222427493,72.5456097560976,4.69003483064793,8.80735653394086,-0.352843110363082,0.963520751664424,0.0,144236933.0,0.2,0.4,2.0,11.0,10.1,10.53,0.0,0.0,2.597,9.606,4.174,3.867,26.0,3.249,1.126618520098455
1259,Russian Federation,RUS,2023,99.4,100.0,13.1584362579663,1.9795799116315,460.0,8.9,19.5062376778091,199.372063343799,-1.10467827320099,1.0,2.48008562206929,7.39,12.9,0.0,78.16284,1.416,33.8,3.60000000000001,10420.5712890625,39753.45703125,9995.91796875,18.4730826846442,4.05402755737305,0.681419610977173,30.6475345421976,6.69445891957612,4.1222427493,72.5456097560976,5.86418887229231,8.80735653394086,-0.285217600763343,0.963520751664424,0.0,143826130.0,0.2,0.4,2.0,11.0,10.1,10.53,0.0,0.0,1.877,8.264,3.407,3.076,26.0,3.249,1.2306525942121922
1260,Rwanda,RWA,2015,0.9,22.8,81.3538710985002,0.841890751926306,1212.0,31.833,0.0,126.35240266948,0.598373830318451,55.0,-12.6837777141814,6.65446424,6.724,4.05806636258338,67.05448,4.081,0.0,8.8568555974538,733.998585018273,2236.62792870706,720.051516050794,13.8497879923213,3.64711999893188,0.0,17.4466631881327,2.52850284192421,16.5732709257,65.298,1.21369473342003,471.829023104986,2.39322566941773,0.0,0.0,11640022.0,0.0,0.0,0.0,0.0,6.0,1.37,2.20346521736329,12.6449823923794,0.0,0.0,0.0,11.838,53.0,2.12,3.0498224144249897
1261,Rwanda,RWA,2016,1.2,29.4,81.2728009728415,0.819474651190615,1212.0,31.659,0.0,135.417357450773,0.618635416030884,48.5,-15.3051258052923,6.96060848,6.49,4.37973886267828,68.97118,4.06,0.0,5.97074525431094,759.606241725671,2314.65914204936,738.866068384782,15.0678995077858,3.43483996391296,0.0,16.8369912939315,7.17434301982009,17.3968406115,65.737,1.24050679129546,483.144831779489,2.36997866838859,0.0,43.57101,11919183.0,52.0,78.0,92.2,38.2,4.0,1.36,2.62787850929404,14.5634730953585,0.0,0.0,0.0,11.801,53.0,2.12,3.0622904271207183
